Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_TIMP-2,PERM_MMP9,0.80968,1.0,0.1,1.0,0.775,0.0404
PERM_MMP9,KPYM_TIMP-2,0.80667,1.0,0.1,1.0,0.76923,0.09091
MMP9_TIMP-2,PERM_TIMP-2,0.80645,1.0,0.1,1.0,0.775,0.32323
AGRIN_KPYM,KPYM_TIMP-2,0.80645,0,0,0,0,0.5
PERM_KPYM,AGRIN_TIMP-2,0.80333,1.0,0.1,1.0,0.76923,0.61616
MMP9_TIMP-2,TIMP-2_PERM,0.79677,1.0,0.1,1.0,0.775,0.0404
MMP9_TIMP-2,AGRIN_PERM,0.79677,1.0,0.1,1.0,0.775,0.51515
MMP9_AGRIN,KPYM_TIMP-2,0.79677,0.96774,0.1,0.5,0.76923,0.66667
MMP9_TIMP-2,,0.79375,1.0,0.1,1.0,0.78049,0.50505
TIMP-2_MMP9,,0.79375,1.0,0.1,1.0,0.78049,0.17172
MMP9_TIMP-2,TIMP-2_MMP9,0.79375,1.0,0.1,1.0,0.78049,0.0101
MMP9_TIMP-2,AGRIN_KPYM,0.79355,1.0,0.1,1.0,0.775,0.48485
MMP9_TIMP-2,KPYM_TIMP-2,0.79355,1.0,0.1,1.0,0.775,0.50505
TIMP-2_KPYM,AGRIN_TIMP-2,0.79355,0,0,0,0,0.5
PERM_TIMP-2,KPYM_TIMP-2,0.79333,1.0,0.2,1.0,0.78947,0.66667
MMP9_TIMP-2,KPYM_MMP9,0.79032,1.0,0.1,1.0,0.775,0.27273
AGRIN_PERM,KPYM_TIMP-2,0.79,0.96667,0.1,0.5,0.76316,0.63636
MMP9_TIMP-2,AGRIN_MMP9,0.7875,1.0,0.1,1.0,0.78049,0.26263
MMP9_TIMP-2,KPYM_AGRIN,0.7871,1.0,0.1,1.0,0.775,0.29293
TIMP-2_AGRIN,KPYM_TIMP-2,0.7871,1.0,0.1,1.0,0.775,0.11111
AGRIN_TIMP-2,KPYM_MMP9,0.7871,1.0,0.1,1.0,0.775,0.10101
MMP9_TIMP-2,KPYM_PERM,0.78667,1.0,0.2,1.0,0.78947,0.49495
MMP9_PERM,TIMP-2_MMP9,0.78387,1.0,0.1,1.0,0.775,0.0101
AGRIN_MMP9,KPYM_TIMP-2,0.78387,1.0,0.1,1.0,0.775,0.15152
AGRIN_TIMP-2,KPYM_PERM,0.77333,1.0,0.1,1.0,0.76923,0.40404
PERM_TIMP-2,AGRIN_PERM,0.77097,1.0,0.1,1.0,0.775,0.63636
PERM_TIMP-2,TIMP-2_MMP9,0.76452,1.0,0.1,1.0,0.775,0.0101
MMP9_PERM,KPYM_TIMP-2,0.76333,0,0,0,0,0.5
TIMP-2_MMP9,KPYM_AGRIN,0.76129,1.0,0.2,1.0,0.79487,0.0101
AGRIN_TIMP-2,KPYM_AGRIN,0.76129,1.0,0.1,1.0,0.775,0.37374
MMP9_PERM,TIMP-2_PERM,0.75806,1.0,0.1,1.0,0.775,0.0101
MMP9_KPYM,TIMP-2_KPYM,0.75484,1.0,0.1,1.0,0.775,0.18182
MMP9_AGRIN,TIMP-2_AGRIN,0.75312,1.0,0.1,1.0,0.78049,0.0101
KPYM_TIMP-2,,0.75161,0,0,0,0,0.5
TIMP-2_KPYM,KPYM_TIMP-2,0.75161,0,0,0,0,0.5
PERM_TIMP-2,KPYM_PERM,0.74667,1.0,0.1,1.0,0.76923,0.58586
MMP9_PERM,TIMP-2_AGRIN,0.74516,1.0,0.1,1.0,0.775,0.11111
PERM_TIMP-2,TIMP-2_KPYM,0.74333,1.0,0.1,1.0,0.76923,0.40404
MMP9_PERM,PERM_TIMP-2,0.74194,1.0,0.1,1.0,0.775,0.60606
PERM_AGRIN,KPYM_TIMP-2,0.74,0,0,0,0,0.5
PERM_TIMP-2,,0.73548,1.0,0.1,1.0,0.775,0.54545
TIMP-2_PERM,,0.73548,1.0,0.1,1.0,0.775,0.34343
PERM_TIMP-2,TIMP-2_PERM,0.73548,1.0,0.1,1.0,0.775,0.0404
MMP9_AGRIN,PERM_TIMP-2,0.72903,1.0,0.1,1.0,0.775,0.54545
PERM_TIMP-2,AGRIN_KPYM,0.72667,1.0,0.1,1.0,0.76923,0.55556
MMP9_KPYM,PERM_TIMP-2,0.71333,1.0,0.1,1.0,0.76923,0.54545
TIMP-2_AGRIN,KPYM_AGRIN,0.70645,0,0,0,0,0.5
PERM_TIMP-2,AGRIN_MMP9,0.70323,1.0,0.1,1.0,0.775,0.38384
