Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_PERM,AGRIN_MMP9,0.71521,1.0,0.11429,1.0,0.5,0.0101
MMP9_TIMP-2,PERM_TIMP-2,0.71491,1.0,0.02703,1.0,0.46269,0.08081
MMP9_TIMP-2,KPYM_AGRIN,0.71229,1.0,0.02703,1.0,0.46269,0.13131
PERM_TIMP-2,AGRIN_KPYM,0.71143,1.0,0.05714,1.0,0.47619,0.50505
KPYM_TIMP-2,,0.71142,1.0,0.05405,1.0,0.4697,0.50505
TIMP-2_KPYM,AGRIN_MMP9,0.7087,1.0,0.0303,1.0,0.49206,0.13131
TIMP-2_PERM,AGRIN_KPYM,0.70857,1.0,0.08571,1.0,0.48387,0.0101
TIMP-2_PERM,KPYM_MMP9,0.70762,1.0,0.11429,1.0,0.4918,0.0101
MMP9_TIMP-2,AGRIN_TIMP-2,0.70524,1.0,0.02703,1.0,0.47059,0.32323
MMP9_KPYM,TIMP-2_PERM,0.70476,1.0,0.05714,1.0,0.47619,0.0101
PERM_AGRIN,TIMP-2_PERM,0.7027,1.0,0.05405,1.0,0.4697,0.0101
AGRIN_TIMP-2,KPYM_MMP9,0.70046,1.0,0.02857,1.0,0.47692,0.07071
MMP9_AGRIN,AGRIN_TIMP-2,0.70017,1.0,0.02703,1.0,0.47059,0.41414
