Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
PERM_KPYM,TIMP2_CLIC1,0.84866,1.0,0.13043,1.0,0.56522,0.0101
TIMP2_AGRIN,CLIC1_AGRIN,0.8474,1.0,0.07273,1.0,0.52336,0.0101
PIGR_CLIC1,TIMP2_PERM,0.84697,1.0,0.04444,1.0,0.50575,0.0101
KPYM_CLIC1,TIMP2_KPYM,0.84581,1.0,0.02174,1.0,0.54545,0.0101
AGRIN_HSPB1,CLIC1_TIMP2,0.84578,1.0,0.01923,1.0,0.50485,0.50505
HSPB1_CLIC1,CLIC1_TIMP2,0.84543,1.0,0.0566,1.0,0.5098,0.0101
TIMP2_CLIC1,CLIC1_HSPB1,0.84507,1.0,0.13208,1.0,0.53061,0.0101
MMP9_PERM,TIMP2_AGRIN,0.84481,1.0,0.02128,1.0,0.52577,0.0101
AGRIN_KPYM,TIMP2_KPYM,0.8442,1.0,0.1087,1.0,0.56842,0.0101
TIMP2_KPYM,CLIC1_KPYM,0.843,1.0,0.13043,1.0,0.57447,0.0101
TIMP2_PERM,CLIC1_KPYM,0.84156,1.0,0.13043,1.0,0.56522,0.0101
PERM_TIMP2,CLIC1_TIMP2,0.84127,1.0,0.03571,1.0,0.5,0.50505
KPYM_CLIC1,AGRIN_TIMP2,0.84058,1.0,0.1087,1.0,0.56842,0.0101
PERM_HSPB1,TIMP2_CLIC1,0.84,1.0,0.07547,1.0,0.50505,0.0101
KPYM_CLIC1,TIMP2_AGRIN,0.83977,1.0,0.02174,1.0,0.54545,0.0101
AGRIN_MMP9,TIMP2_CLIC1,0.83962,1.0,0.13043,1.0,0.56989,0.0101
AGRIN_TIMP2,PERM_PIGR,0.83939,1.0,0.02222,1.0,0.5,0.51515
AGRIN_TIMP2,TIMP2_PERM,0.83829,1.0,0.125,1.0,0.52427,0.0101
TIMP2_PERM,CLIC1_MMP9,0.83771,1.0,0.12766,1.0,0.55435,0.0101
TIMP2_HSPB1,CLIC1_HSPB1,0.83745,1.0,0.03774,1.0,0.50485,0.0101
PIGR_CLIC1,TIMP2_AGRIN,0.83696,1.0,0.02273,1.0,0.51685,0.0101
PERM_CLIC1,TIMP2_PERM,0.83631,1.0,0.05357,1.0,0.50467,0.0101
AGRIN_TIMP2,,0.83546,1.0,0.03571,1.0,0.50909,0.51515
TIMP2_AGRIN,,0.83546,1.0,0.03571,1.0,0.50909,0.0101
AGRIN_TIMP2,TIMP2_AGRIN,0.83546,1.0,0.07143,1.0,0.51852,0.0101
AGRIN_MMP9,TIMP2_AGRIN,0.83541,1.0,0.04255,1.0,0.54082,0.0101
AGRIN_TIMP2,TIMP2_MMP9,0.8346,1.0,0.02128,1.0,0.53535,0.53535
PIGR_PERM,TIMP2_CLIC1,0.83384,1.0,0.06667,1.0,0.51163,0.0101
MMP9_CLIC1,TIMP2_AGRIN,0.83347,1.0,0.02174,1.0,0.54082,0.0101
PIGR_PERM,TIMP2_AGRIN,0.83182,1.0,0.02222,1.0,0.5,0.0101
MMP9_CLIC1,AGRIN_TIMP2,0.8306,1.0,0.02174,1.0,0.54082,0.0101
TIMP2_AGRIN,CLIC1_KPYM,0.83052,1.0,0.1087,1.0,0.56842,0.0101
HSPB1_CLIC1,PERM_TIMP2,0.82981,1.0,0.03774,1.0,0.49505,0.0101
HSPB1_TIMP2,CLIC1_TIMP2,0.8291,1.0,0.01887,1.0,0.5,0.0101
PERM_CLIC1,TIMP2_AGRIN,0.82862,1.0,0.03636,1.0,0.50467,0.0101
TIMP2_PERM,CLIC1_PIGR,0.82828,1.0,0.2,1.0,0.55,0.0101
TIMP2_CLIC1,CLIC1_MMP9,0.82738,1.0,0.14894,1.0,0.56989,0.0101
TIMP2_PERM,CLIC1_HSPB1,0.82679,1.0,0.11321,1.0,0.51546,0.0101
PERM_AGRIN,TIMP2_CLIC1,0.8266,1.0,0.12727,1.0,0.52941,0.0101
PERM_AGRIN,TIMP2_AGRIN,0.8254,1.0,0.07143,1.0,0.50943,0.0101
AGRIN_MMP9,TIMP2_PERM,0.8252,1.0,0.08511,1.0,0.54255,0.0101
TIMP2_CLIC1,CLIC1_KPYM,0.82448,1.0,0.13043,1.0,0.57447,0.0101
AGRIN_TIMP2,TIMP2_KPYM,0.82407,1.0,0.06522,1.0,0.5567,0.0101
AGRIN_TIMP2,HSPB1_AGRIN,0.82249,1.0,0.03846,1.0,0.5098,0.08081
MMP9_HSPB1,TIMP2_CLIC1,0.82222,1.0,0.06667,1.0,0.53846,0.0101
KPYM_TIMP2,TIMP2_AGRIN,0.82206,1.0,0.06522,1.0,0.5567,0.0101
HSPB1_TIMP2,TIMP2_CLIC1,0.81967,1.0,0.13208,1.0,0.53061,0.0101
HSPB1_CLIC1,TIMP2_HSPB1,0.81967,1.0,0.01887,1.0,0.5,0.06061
KPYM_CLIC1,PERM_TIMP2,0.81898,1.0,0.1087,1.0,0.55914,0.0101
HSPB1_PERM,CLIC1_TIMP2,0.81849,1.0,0.01887,1.0,0.4902,0.0404
HSPB1_MMP9,TIMP2_AGRIN,0.81633,1.0,0.04545,1.0,0.53846,0.0101
AGRIN_HSPB1,TIMP2_HSPB1,0.81472,1.0,0.11538,1.0,0.53061,0.0101
AGRIN_TIMP2,HSPB1_TIMP2,0.81398,1.0,0.01923,1.0,0.50485,0.13131
MMP9_PIGR,CLIC1_TIMP2,0.81395,1.0,0.02778,1.0,0.55128,0.50505
MMP9_HSPB1,CLIC1_TIMP2,0.81315,1.0,0.02222,1.0,0.52688,0.16162
AGRIN_HSPB1,TIMP2_AGRIN,0.8125,1.0,0.01923,1.0,0.50485,0.0101
PERM_HSPB1,TIMP2_AGRIN,0.81192,1.0,0.01923,1.0,0.49505,0.0101
HSPB1_MMP9,TIMP2_CLIC1,0.81134,1.0,0.13333,1.0,0.55682,0.0101
MMP9_CLIC1,CLIC1_TIMP2,0.81092,1.0,0.04255,1.0,0.54082,0.0101
AGRIN_PIGR,TIMP2_PIGR,0.80918,1.0,0.02222,1.0,0.51111,0.0101
AGRIN_HSPB1,HSPB1_TIMP2,0.80843,1.0,0.01923,1.0,0.50485,0.51515
KPYM_TIMP2,TIMP2_CLIC1,0.80837,1.0,0.1087,1.0,0.56842,0.0101
HSPB1_TIMP2,TIMP2_AGRIN,0.80806,1.0,0.05769,1.0,0.51485,0.0101
MMP9_HSPB1,TIMP2_AGRIN,0.80751,1.0,0.02273,1.0,0.53261,0.0101
KPYM_MMP9,TIMP2_AGRIN,0.80694,1.0,0.02564,1.0,0.57303,0.0101
TIMP2_MMP9,CLIC1_TIMP2,0.8069,1.0,0.02128,1.0,0.53535,0.51515
PERM_PIGR,TIMP2_CLIC1,0.80606,1.0,0.11111,1.0,0.52381,0.0101
KPYM_CLIC1,CLIC1_TIMP2,0.80596,1.0,0.08696,1.0,0.5625,0.0101
MMP9_CLIC1,TIMP2_CLIC1,0.8045,1.0,0.06383,1.0,0.54639,0.0101
TIMP2_KPYM,CLIC1_TIMP2,0.80435,1.0,0.06522,1.0,0.5567,0.0101
KPYM_MMP9,CLIC1_TIMP2,0.80392,1.0,0.02564,1.0,0.57303,0.50505
AGRIN_TIMP2,PIGR_CLIC1,0.80336,1.0,0.02273,1.0,0.51685,0.07071
AGRIN_TIMP2,HSPB1_KPYM,0.80318,1.0,0.02273,1.0,0.53763,0.07071
PERM_PIGR,TIMP2_AGRIN,0.80303,1.0,0.02222,1.0,0.5,0.0101
MMP9_HSPB1,AGRIN_TIMP2,0.80288,1.0,0.02273,1.0,0.53261,0.22222
MMP9_PERM,CLIC1_TIMP2,0.80267,1.0,0.02128,1.0,0.52577,0.0101
MMP9_CLIC1,TIMP2_PERM,0.80267,1.0,0.02128,1.0,0.52577,0.0202
AGRIN_CLIC1,TIMP2_AGRIN,0.80227,1.0,0.03636,1.0,0.51376,0.0101
PERM_TIMP2,PIGR_CLIC1,0.80202,1.0,0.02222,1.0,0.5,0.0101
MMP9_PERM,AGRIN_TIMP2,0.80184,1.0,0.02128,1.0,0.52577,0.0101
AGRIN_KPYM,TIMP2_CLIC1,0.80113,1.0,0.13043,1.0,0.57447,0.0101
MMP9_AGRIN,TIMP2_CLIC1,0.79984,1.0,0.04348,1.0,0.54639,0.0101
MMP9_PIGR,AGRIN_TIMP2,0.7991,0.95349,0.05556,0.5,0.54667,0.56566
MMP9_AGRIN,TIMP2_AGRIN,0.79888,1.0,0.02128,1.0,0.53535,0.0101
MMP9_CLIC1,PERM_TIMP2,0.79808,1.0,0.04255,1.0,0.53125,0.0101
AGRIN_PIGR,TIMP2_CLIC1,0.79792,1.0,0.09091,1.0,0.53488,0.0101
AGRIN_TIMP2,HSPB1_PERM,0.79692,1.0,0.01923,1.0,0.49505,0.07071
TIMP2_CLIC1,CLIC1_PIGR,0.79614,1.0,0.11111,1.0,0.53488,0.0101
KPYM_CLIC1,TIMP2_PERM,0.79599,1.0,0.02174,1.0,0.53608,0.0101
TIMP2_AGRIN,CLIC1_PERM,0.79562,1.0,0.05455,1.0,0.50943,0.0101
MMP9_AGRIN,CLIC1_TIMP2,0.79532,0.98113,0.02174,0.5,0.53608,0.12121
AGRIN_TIMP2,PIGR_PERM,0.79495,1.0,0.04444,1.0,0.50575,0.0202
MMP9_AGRIN,AGRIN_TIMP2,0.79406,0.98113,0.02128,0.5,0.53061,0.11111
AGRIN_PIGR,TIMP2_PERM,0.79242,1.0,0.08889,1.0,0.51765,0.0101
AGRIN_TIMP2,PERM_MMP9,0.79224,1.0,0.02128,1.0,0.52577,0.51515
TIMP2_CLIC1,CLIC1_AGRIN,0.79123,1.0,0.10909,1.0,0.53333,0.0101
PIGR_HSPB1,TIMP2_CLIC1,0.7907,1.0,0.09524,1.0,0.53086,0.0101
KPYM_HSPB1,TIMP2_CLIC1,0.79045,1.0,0.04545,1.0,0.54348,0.0101
PIGR_PERM,CLIC1_TIMP2,0.7899,1.0,0.02222,1.0,0.5,0.0202
KPYM_TIMP2,TIMP2_PERM,0.78972,1.0,0.13043,1.0,0.56522,0.0101
PERM_KPYM,TIMP2_KPYM,0.78972,1.0,0.08696,1.0,0.55319,0.0101
TIMP2_PERM,CLIC1_AGRIN,0.78956,1.0,0.12727,1.0,0.52941,0.0101
TIMP2_AGRIN,CLIC1_PIGR,0.78953,1.0,0.02273,1.0,0.51685,0.0101
HSPB1_TIMP2,TIMP2_PERM,0.78943,1.0,0.11321,1.0,0.51546,0.0101
PIGR_TIMP2,TIMP2_CLIC1,0.78937,1.0,0.11111,1.0,0.53488,0.0101
HSPB1_MMP9,TIMP2_PERM,0.78818,1.0,0.08889,1.0,0.53409,0.0101
PERM_TIMP2,TIMP2_KPYM,0.78763,1.0,0.06522,1.0,0.54737,0.0101
MMP9_KPYM,AGRIN_TIMP2,0.78733,1.0,0.02564,1.0,0.57303,0.15152
PERM_KPYM,TIMP2_AGRIN,0.78721,1.0,0.06522,1.0,0.54737,0.0101
PIGR_PERM,CLIC1_MMP9,0.78589,1.0,0.02632,1.0,0.54321,0.0404
KPYM_PERM,TIMP2_PERM,0.78554,1.0,0.15217,1.0,0.57143,0.0101
PIGR_TIMP2,TIMP2_AGRIN,0.78551,1.0,0.02222,1.0,0.51111,0.0101
KPYM_MMP9,TIMP2_CLIC1,0.78532,1.0,0.10256,1.0,0.59302,0.0101
PERM_MMP9,PIGR_CLIC1,0.78409,1.0,0.02632,1.0,0.54321,0.0202
MMP9_HSPB1,TIMP2_PERM,0.78392,1.0,0.02222,1.0,0.51648,0.0101
PERM_HSPB1,CLIC1_TIMP2,0.78377,1.0,0.01887,1.0,0.4902,0.41414
KPYM_TIMP2,HSPB1_CLIC1,0.78318,1.0,0.02273,1.0,0.53763,0.0101
PERM_TIMP2,PIGR_AGRIN,0.78283,1.0,0.04444,1.0,0.50575,0.0404
TIMP2_KPYM,CLIC1_HSPB1,0.78136,1.0,0.04545,1.0,0.54348,0.0101
PERM_HSPB1,TIMP2_KPYM,0.78125,1.0,0.04545,1.0,0.53333,0.0101
AGRIN_MMP9,PIGR_PERM,0.7811,1.0,0.02632,1.0,0.54321,0.05051
HSPB1_AGRIN,TIMP2_AGRIN,0.78033,1.0,0.05769,1.0,0.51485,0.0101
HSPB1_AGRIN,PERM_TIMP2,0.77962,1.0,0.01923,1.0,0.49505,0.12121
KPYM_HSPB1,TIMP2_AGRIN,0.77955,1.0,0.02273,1.0,0.53763,0.0101
TIMP2_KPYM,CLIC1_MMP9,0.77878,1.0,0.05128,1.0,0.57955,0.0101
KPYM_TIMP2,HSPB1_AGRIN,0.77818,1.0,0.02273,1.0,0.53763,0.09091
KPYM_CLIC1,TIMP2_CLIC1,0.77818,1.0,0.04348,1.0,0.55102,0.0101
TIMP2_PIGR,CLIC1_PIGR,0.77778,1.0,0.02222,1.0,0.51111,0.0303
PIGR_CLIC1,CLIC1_TIMP2,0.77729,1.0,0.02222,1.0,0.51111,0.0101
AGRIN_MMP9,TIMP2_KPYM,0.77728,1.0,0.05128,1.0,0.57955,0.0101
PIGR_HSPB1,TIMP2_AGRIN,0.77708,0.97674,0.02439,0.5,0.5122,0.14141
PIGR_HSPB1,TIMP2_PERM,0.777,1.0,0.02381,1.0,0.5,0.0101
MMP9_AGRIN,TIMP2_PERM,0.7768,1.0,0.02128,1.0,0.52577,0.0202
AGRIN_PERM,TIMP2_AGRIN,0.77679,1.0,0.05357,1.0,0.50467,0.0101
KPYM_CLIC1,AGRIN_MMP9,0.7765,1.0,0.02439,1.0,0.57895,0.0101
HSPB1_CLIC1,TIMP2_PIGR,0.77519,1.0,0.02381,1.0,0.5119,0.30303
KPYM_MMP9,TIMP2_PERM,0.77394,1.0,0.07692,1.0,0.57647,0.0101
HSPB1_CLIC1,TIMP2_AGRIN,0.7733,1.0,0.01923,1.0,0.50485,0.0101
PIGR_AGRIN,CLIC1_TIMP2,0.77322,0.97826,0.02273,0.5,0.51136,0.13131
HSPB1_KPYM,TIMP2_CLIC1,0.77318,1.0,0.09091,1.0,0.55556,0.0101
PIGR_AGRIN,TIMP2_AGRIN,0.77295,1.0,0.02222,1.0,0.51111,0.0101
HSPB1_PERM,TIMP2_AGRIN,0.77269,1.0,0.03846,1.0,0.5,0.0101
AGRIN_PIGR,TIMP2_AGRIN,0.77246,1.0,0.02222,1.0,0.51111,0.0101
TIMP2_CLIC1,CLIC1_PERM,0.77216,1.0,0.125,1.0,0.52427,0.0101
HSPB1_PERM,TIMP2_CLIC1,0.7717,1.0,0.07547,1.0,0.50505,0.0101
PIGR_MMP9,TIMP2_CLIC1,0.77132,1.0,0.13889,1.0,0.58108,0.0101
AGRIN_TIMP2,CLIC1_HSPB1,0.77108,1.0,0.01923,1.0,0.50485,0.50505
AGRIN_TIMP2,PIGR_AGRIN,0.77101,1.0,0.02222,1.0,0.51111,0.10101
KPYM_AGRIN,TIMP2_AGRIN,0.77053,1.0,0.04348,1.0,0.55102,0.0101
HSPB1_KPYM,TIMP2_AGRIN,0.77,1.0,0.04545,1.0,0.54348,0.0101
HSPB1_PIGR,TIMP2_PERM,0.76945,1.0,0.09524,1.0,0.51899,0.0101
PERM_MMP9,CLIC1_TIMP2,0.76929,1.0,0.04255,1.0,0.53125,0.51515
PIGR_CLIC1,TIMP2_CLIC1,0.7686,1.0,0.08889,1.0,0.52874,0.0101
MMP9_KPYM,CLIC1_TIMP2,0.76772,1.0,0.02564,1.0,0.57303,0.18182
AGRIN_PERM,TIMP2_CLIC1,0.76768,1.0,0.09091,1.0,0.51923,0.0101
PERM_MMP9,TIMP2_KPYM,0.76766,1.0,0.05128,1.0,0.56977,0.0101
KPYM_HSPB1,TIMP2_PERM,0.76752,1.0,0.04545,1.0,0.53333,0.0101
AGRIN_HSPB1,TIMP2_PERM,0.76731,1.0,0.03846,1.0,0.5,0.0101
PIGR_PERM,CLIC1_HSPB1,0.76653,1.0,0.02273,1.0,0.50575,0.13131
KPYM_AGRIN,CLIC1_TIMP2,0.76651,1.0,0.02174,1.0,0.54545,0.11111
AGRIN_PIGR,PERM_TIMP2,0.76566,1.0,0.02222,1.0,0.5,0.50505
PERM_MMP9,CLIC1_PIGR,0.76555,1.0,0.05263,1.0,0.55,0.50505
HSPB1_AGRIN,TIMP2_CLIC1,0.76553,1.0,0.09615,1.0,0.52525,0.0101
AGRIN_PIGR,CLIC1_TIMP2,0.76532,1.0,0.02273,1.0,0.51685,0.52525
MMP9_HSPB1,PERM_TIMP2,0.76501,1.0,0.02222,1.0,0.51648,0.0101
AGRIN_MMP9,PIGR_CLIC1,0.76439,0.97826,0.02703,0.5,0.55556,0.15152
HSPB1_MMP9,CLIC1_MMP9,0.76435,1.0,0.02128,1.0,0.53535,0.07071
TIMP2_MMP9,CLIC1_MMP9,0.76435,1.0,0.02128,1.0,0.53535,0.32323
KPYM_CLIC1,CLIC1_MMP9,0.76364,1.0,0.02439,1.0,0.57895,0.0101
HSPB1_CLIC1,TIMP2_CLIC1,0.76343,1.0,0.09434,1.0,0.52,0.0101
KPYM_TIMP2,PERM_TIMP2,0.76338,1.0,0.02174,1.0,0.53608,0.51515
HSPB1_KPYM,CLIC1_TIMP2,0.76227,1.0,0.02273,1.0,0.53763,0.06061
AGRIN_TIMP2,CLIC1_TIMP2,0.76169,1.0,0.01818,1.0,0.50909,0.48485
MMP9_PIGR,PERM_TIMP2,0.76137,1.0,0.05405,1.0,0.53947,0.53535
HSPB1_AGRIN,CLIC1_HSPB1,0.76124,0.98214,0.01852,0.5,0.50926,0.31313
AGRIN_TIMP2,PERM_HSPB1,0.76038,1.0,0.01923,1.0,0.49505,0.37374
PIGR_MMP9,TIMP2_AGRIN,0.76034,0.97674,0.02778,0.5,0.54545,0.09091
PIGR_CLIC1,CLIC1_MMP9,0.7603,1.0,0.02632,1.0,0.55422,0.0404
HSPB1_PIGR,TIMP2_CLIC1,0.76024,1.0,0.09524,1.0,0.53086,0.0101
MMP9_AGRIN,PERM_TIMP2,0.76012,1.0,0.02128,1.0,0.52577,0.0303
KPYM_CLIC1,PIGR_PERM,0.75965,1.0,0.02632,1.0,0.54878,0.22222
AGRIN_HSPB1,PERM_TIMP2,0.75962,1.0,0.05769,1.0,0.50505,0.51515
HSPB1_PERM,TIMP2_PERM,0.75925,1.0,0.13208,1.0,0.52083,0.0101
MMP9_KPYM,TIMP2_AGRIN,0.75918,1.0,0.02564,1.0,0.57303,0.0202
PERM_HSPB1,TIMP2_PERM,0.75887,1.0,0.03774,1.0,0.49505,0.0101
AGRIN_MMP9,HSPB1_CLIC1,0.75882,1.0,0.02174,1.0,0.54082,0.07071
AGRIN_TIMP2,PERM_CLIC1,0.75859,1.0,0.01818,1.0,0.5,0.08081
PIGR_MMP9,TIMP2_PERM,0.75742,1.0,0.02703,1.0,0.53247,0.0202
KPYM_HSPB1,AGRIN_TIMP2,0.75727,1.0,0.02273,1.0,0.53763,0.21212
PERM_MMP9,TIMP2_PERM,0.75654,1.0,0.04167,1.0,0.52577,0.0101
AGRIN_HSPB1,TIMP2_KPYM,0.75636,1.0,0.04545,1.0,0.54348,0.0101
PERM_MMP9,PIGR_AGRIN,0.75478,1.0,0.02632,1.0,0.54321,0.13131
AGRIN_MMP9,TIMP2_MMP9,0.75432,1.0,0.02128,1.0,0.53535,0.28283
KPYM_AGRIN,CLIC1_MMP9,0.75388,1.0,0.02439,1.0,0.57895,0.10101
KPYM_PERM,TIMP2_AGRIN,0.75376,1.0,0.04348,1.0,0.54167,0.0101
MMP9_CLIC1,KPYM_TIMP2,0.75365,1.0,0.02564,1.0,0.57303,0.0202
MMP9_PIGR,CLIC1_MMP9,0.75343,1.0,0.05263,1.0,0.56098,0.51515
PERM_TIMP2,,0.75341,1.0,0.07018,1.0,0.50467,0.51515
TIMP2_PERM,,0.75341,1.0,0.05263,1.0,0.5,0.0101
PERM_TIMP2,TIMP2_PERM,0.75341,1.0,0.08772,1.0,0.50943,0.0101
AGRIN_HSPB1,HSPB1_CLIC1,0.75331,1.0,0.01852,1.0,0.51376,0.31313
TIMP2_MMP9,CLIC1_HSPB1,0.75329,1.0,0.02222,1.0,0.52688,0.50505
KPYM_PIGR,CLIC1_TIMP2,0.75316,0.97727,0.02778,0.5,0.55128,0.52525
PIGR_CLIC1,TIMP2_PIGR,0.75314,1.0,0.02222,1.0,0.51111,0.10101
MMP9_TIMP2,AGRIN_TIMP2,0.75311,0.98113,0.02128,0.5,0.53061,0.22222
AGRIN_KPYM,TIMP2_AGRIN,0.75282,1.0,0.04348,1.0,0.55102,0.0101
HSPB1_CLIC1,PIGR_TIMP2,0.75249,1.0,0.02381,1.0,0.5119,0.0303
HSPB1_TIMP2,TIMP2_KPYM,0.75227,1.0,0.04545,1.0,0.54348,0.0101
HSPB1_PIGR,TIMP2_AGRIN,0.75213,0.97674,0.02439,0.5,0.5122,0.08081
HSPB1_CLIC1,CLIC1_MMP9,0.75191,1.0,0.02128,1.0,0.53535,0.05051
PERM_MMP9,TIMP2_HSPB1,0.75177,1.0,0.02222,1.0,0.51648,0.0101
KPYM_TIMP2,HSPB1_PERM,0.75095,1.0,0.02273,1.0,0.52747,0.14141
PIGR_TIMP2,TIMP2_PERM,0.75,1.0,0.08696,1.0,0.51163,0.0101
AGRIN_TIMP2,PIGR_HSPB1,0.74986,0.97674,0.02439,0.5,0.5122,0.28283
AGRIN_TIMP2,TIMP2_HSPB1,0.74963,1.0,0.01923,1.0,0.50485,0.0101
HSPB1_PERM,CLIC1_HSPB1,0.74949,1.0,0.03636,1.0,0.50467,0.27273
MMP9_CLIC1,PIGR_PERM,0.7494,1.0,0.02632,1.0,0.54321,0.08081
PERM_MMP9,CLIC1_HSPB1,0.74885,1.0,0.02128,1.0,0.52577,0.50505
PERM_MMP9,CLIC1_MMP9,0.74879,1.0,0.02041,1.0,0.53398,0.49495
MMP9_HSPB1,HSPB1_CLIC1,0.7487,1.0,0.02128,1.0,0.53535,0.35354
MMP9_AGRIN,KPYM_TIMP2,0.74862,0.98039,0.02564,0.5,0.56818,0.20202
HSPB1_CLIC1,PERM_MMP9,0.74844,1.0,0.02128,1.0,0.52577,0.08081
AGRIN_CLIC1,HSPB1_CLIC1,0.74835,0.98214,0.03704,0.66667,0.51402,0.37374
PIGR_AGRIN,CLIC1_MMP9,0.74794,0.97826,0.02703,0.5,0.55556,0.16162
TIMP2_HSPB1,CLIC1_TIMP2,0.74782,1.0,0.01887,1.0,0.5,0.0101
HSPB1_CLIC1,PERM_HSPB1,0.74781,1.0,0.01818,1.0,0.5,0.26263
HSPB1_CLIC1,PERM_CLIC1,0.74781,1.0,0.01818,1.0,0.5,0.30303
HSPB1_PERM,CLIC1_MMP9,0.7476,0.98039,0.02128,0.5,0.52083,0.19192
MMP9_PIGR,AGRIN_MMP9,0.74657,0.97826,0.05263,0.66667,0.55556,0.51515
AGRIN_MMP9,PIGR_MMP9,0.74657,1.0,0.02632,1.0,0.55422,0.25253
PERM_HSPB1,TIMP2_HSPB1,0.74642,1.0,0.03774,1.0,0.49505,0.0101
PIGR_AGRIN,TIMP2_PIGR,0.74638,0.97826,0.02222,0.5,0.50562,0.34343
KPYM_HSPB1,CLIC1_HSPB1,0.74557,1.0,0.02174,1.0,0.54545,0.10101
KPYM_HSPB1,CLIC1_TIMP2,0.74545,1.0,0.02273,1.0,0.53763,0.24242
PERM_TIMP2,CLIC1_PIGR,0.74545,1.0,0.04444,1.0,0.50575,0.51515
KPYM_PERM,CLIC1_MMP9,0.74505,1.0,0.02439,1.0,0.56989,0.10101
MMP9_KPYM,TIMP2_CLIC1,0.7446,1.0,0.07692,1.0,0.58621,0.0101
KPYM_MMP9,CLIC1_MMP9,0.74412,1.0,0.02439,1.0,0.57895,0.34343
HSPB1_PIGR,CLIC1_PIGR,0.74407,0.97826,0.02273,0.5,0.51136,0.17172
AGRIN_TIMP2,PIGR_TIMP2,0.74396,0.97826,0.02222,0.5,0.50562,0.21212
KPYM_PERM,AGRIN_TIMP2,0.74373,1.0,0.02174,1.0,0.53608,0.16162
HSPB1_CLIC1,,0.74318,1.0,0.01818,1.0,0.50909,0.29293
CLIC1_HSPB1,,0.74318,1.0,0.05455,1.0,0.51852,0.50505
HSPB1_CLIC1,CLIC1_HSPB1,0.74318,1.0,0.01818,1.0,0.50909,0.12121
AGRIN_TIMP2,PIGR_KPYM,0.74242,1.0,0.02778,1.0,0.55696,0.13131
KPYM_CLIC1,PERM_MMP9,0.74229,1.0,0.02439,1.0,0.56989,0.0101
MMP9_PERM,KPYM_TIMP2,0.74202,1.0,0.02564,1.0,0.56322,0.16162
HSPB1_MMP9,TIMP2_KPYM,0.74132,1.0,0.05263,1.0,0.56627,0.0101
TIMP2_HSPB1,CLIC1_MMP9,0.74104,1.0,0.02222,1.0,0.52688,0.0101
HSPB1_KPYM,PERM_TIMP2,0.741,1.0,0.02273,1.0,0.52747,0.17172
MMP9_PERM,TIMP2_KPYM,0.74097,1.0,0.02564,1.0,0.56322,0.0101
MMP9_CLIC1,,0.74078,1.0,0.02041,1.0,0.54286,0.07071
CLIC1_MMP9,,0.74078,1.0,0.04082,1.0,0.54808,0.50505
MMP9_CLIC1,CLIC1_MMP9,0.74078,1.0,0.02041,1.0,0.54286,0.0303
KPYM_TIMP2,,0.74074,1.0,0.04348,1.0,0.55102,0.51515
TIMP2_KPYM,,0.74074,1.0,0.02174,1.0,0.54545,0.0101
KPYM_TIMP2,TIMP2_KPYM,0.74074,1.0,0.06522,1.0,0.5567,0.0101
